id,year,steal,female,age,black,hisp,msa,work,student,dadgone
4986,2002,0,0,21,0,0,0,1,0,0
4986,2003,0,0,22,0,0,0,1,0,0
4987,1998,0,0,15,0,0,0,1,1,0
4987,1999,0,0,16,0,0,0,1,1,0
4987,2000,0,0,17,0,0,0,1,1,0
4987,2001,0,0,18,0,0,0,1,0,0
4987,2002,0,0,19,0,0,0,1,1,0
4987,2003,0,0,20,0,0,0,1,1,0
4989,1998,1,0,16,0,0,0,1,0,1
4989,1999,1,0,17,0,0,0,1,0,1
4989,2000,1,0,18,0,0,0,1,0,1
4989,2001,0,0,19,0,0,0,1,0,1
4989,2002,0,0,20,0,0,0,1,0,1
4989,2003,0,0,21,0,0,0,1,0,1
4991,1998,0,1,14,0,0,0,0,1,1
4991,1999,1,1,15,0,0,0,0,1,0
4991,2000,1,1,16,0,0,0,1,1,0
4991,2001,1,1,17,0,0,0,1,1,0
4991,2002,0,1,18,0,0,0,1,1,0
4991,2003,0,1,19,0,0,0,1,1,0
5007,1998,0,1,14,0,0,0,1,1,0
5007,1999,0,1,15,0,0,0,1,1,0
5007,2000,0,1,16,0,0,0,1,1,0
5007,2001,0,1,17,0,0,0,1,1,0
5007,2002,0,1,18,0,0,0,1,1,0
5007,2003,0,1,19,0,0,0,1,0,0
5008,1998,0,1,15,0,0,0,1,1,1
5008,1999,0,1,16,0,0,0,1,1,1
5008,2000,0,1,17,0,0,0,1,1,1
5008,2001,0,1,18,0,0,0,1,1,1
5008,2002,0,1,19,0,0,0,1,1,1
5008,2003,0,1,20,0,0,0,1,0,1
5012,1998,1,0,18,0,0,0,1,1,1
5012,1999,1,0,19,0,0,0,1,1,1
5012,2000,1,0,20,0,0,0,1,0,1
5012,2001,1,0,21,0,0,0,1,0,1
5012,2002,0,0,22,0,0,0,1,0,1
5012,2003,0,0,23,0,0,0,1,0,1
5013,1998,0,0,16,0,0,0,1,1,1
5013,1999,0,0,17,0,0,0,1,1,1
5013,2000,0,0,18,0,0,0,1,0,1
5013,2001,0,0,19,0,0,0,1,0,1
5013,2002,0,0,20,0,0,0,1,0,1
5013,2003,0,0,21,0,0,0,1,0,1
5016,1998,0,1,17,0,0,0,1,1,0
5016,1999,0,1,18,0,0,0,1,1,0
5016,2000,0,1,19,0,0,0,1,1,0
5016,2001,0,1,20,0,0,0,1,1,0
5016,2002,0,1,21,0,0,0,1,1,0
5016,2003,0,1,22,0,0,0,1,1,0
5017,1998,0,1,17,0,0,0,1,1,0
5017,1999,0,1,18,0,0,0,1,1,0
5017,2000,0,1,19,0,0,0,1,1,0
5017,2001,0,1,20,0,0,0,1,1,0
5017,2002,0,1,21,0,0,0,1,1,0
5017,2003,0,1,22,0,0,0,1,1,0
5021,1998,0,1,15,0,0,0,1,1,1
5021,1999,0,1,16,0,0,0,1,1,0
5021,2000,0,1,17,0,0,0,1,1,0
5021,2001,0,1,18,0,0,0,1,0,0
5021,2002,0,1,19,0,0,0,1,1,0
5021,2003,0,1,20,0,0,0,1,0,0
5022,1998,0,1,15,0,0,0,0,1,1
5022,1999,1,1,16,0,0,0,1,1,1
5022,2000,1,1,17,0,0,0,1,1,1
5022,2001,0,1,18,0,0,0,1,1,1
5022,2002,0,1,19,0,0,0,1,0,1
5022,2003,0,1,20,0,0,0,0,0,1
5025,1998,0,1,15,0,0,0,0,1,0
5025,1999,0,1,16,0,0,0,1,1,0
5025,2000,0,1,17,0,0,0,1,1,0
5025,2001,0,1,18,0,0,0,0,1,0
5025,2002,0,1,19,0,0,0,1,1,0
5025,2003,0,1,20,0,0,0,1,1,0
5026,1998,0,0,15,0,1,0,0,1,0
5026,1999,0,0,16,0,1,0,0,1,0
5026,2000,0,0,17,0,1,0,1,1,0
5026,2001,0,0,18,0,1,0,1,1,0
5026,2002,0,0,19,0,1,0,1,0,0
5026,2003,0,0,20,0,1,0,1,0,0
5029,1998,0,0,15,0,0,0,1,1,0
5029,1999,0,0,16,0,0,0,1,1,0
5029,2000,0,0,17,0,0,0,1,1,0
5029,2001,0,0,18,0,0,0,1,0,0
5029,2002,0,0,19,0,0,0,1,0,0
5029,2003,0,0,20,0,0,0,1,0,0
5030,1998,0,0,15,0,0,0,1,1,0
5030,1999,0,0,16,0,0,0,1,1,0
5030,2000,0,0,17,0,0,0,1,1,0
5030,2001,0,0,18,0,0,0,1,1,0
5030,2002,0,0,19,0,0,0,0,1,0
5030,2003,1,0,20,0,0,0,1,1,0
5033,1998,0,0,16,0,0,0,1,1,1
5033,1999,0,0,17,0,0,0,1,1,1
5033,2000,0,0,18,0,0,0,1,1,1
5033,2001,0,0,19,0,0,0,1,1,1
5033,2002,0,0,20,0,0,0,1,1,1
5033,2003,0,0,21,0,0,0,1,1,1
5037,1998,0,0,17,0,0,0,1,1,0
5037,1999,0,0,18,0,0,0,1,1,0
5037,2000,0,0,19,0,0,0,1,1,0
5037,2001,0,0,20,0,0,0,1,1,0
5037,2002,0,0,21,0,0,0,1,0,0
5037,2003,0,0,22,0,0,0,1,0,0
5038,1998,0,0,17,0,0,0,1,1,1
5038,1999,0,0,18,0,0,0,1,1,1
5038,2000,0,0,19,0,0,0,1,0,1
5038,2001,0,0,20,0,0,0,1,0,1
5038,2002,0,0,21,0,0,0,1,0,1
5038,2003,0,0,22,0,0,0,1,0,1
5040,1998,0,1,16,0,0,0,0,1,0
5040,1999,0,1,17,0,0,0,1,1,1
5040,2000,0,1,18,0,0,1,1,1,1
5040,2001,0,1,19,0,0,1,1,1,1
5040,2002,0,1,20,0,0,1,1,1,1
5040,2003,0,1,21,0,0,1,1,1,1
5041,1998,0,0,14,0,0,1,0,1,0
5041,1999,0,0,15,0,0,1,1,1,0
5041,2000,0,0,16,0,0,1,1,1,0
5041,2001,0,0,17,0,0,1,0,1,0
5041,2002,0,0,18,0,0,1,0,1,0
5041,2003,0,0,19,0,0,1,0,1,0
5049,1998,0,1,15,0,1,0,0,1,0
5049,1999,0,1,16,0,1,0,1,1,0
5049,2000,0,1,17,0,1,0,0,1,0
5049,2001,0,1,18,0,1,0,1,1,0
5049,2002,1,1,19,0,1,0,1,1,0
5049,2003,0,1,20,0,1,0,1,0,0
5050,1998,0,0,14,0,1,0,0,1,1
5050,1999,0,0,15,0,1,0,1,1,1
5050,2000,0,0,16,0,1,0,1,1,1
5050,2001,0,0,17,0,1,0,1,0,1
5050,2002,0,0,18,0,1,0,1,0,1
5050,2003,0,0,19,0,1,0,1,1,1
5053,1998,0,0,17,0,0,0,1,1,0
5053,1999,0,0,18,0,0,0,1,0,0
5053,2000,1,0,19,0,0,0,1,1,0
5053,2001,1,0,20,0,0,0,1,1,0
5053,2002,1,0,21,0,0,0,1,1,0
5053,2003,0,0,22,0,0,0,1,0,0
5057,1998,0,1,16,1,0,0,1,1,0
5057,1999,1,1,17,1,0,0,1,1,0
5057,2000,0,1,18,1,0,0,1,1,0
5057,2001,1,1,19,1,0,0,1,1,0
5057,2002,0,1,20,1,0,0,1,1,0
5057,2003,0,1,21,1,0,0,1,1,0
5063,1998,1,0,15,0,0,0,0,1,1
5063,1999,0,0,16,0,0,0,1,1,1
5063,2000,1,0,17,0,0,0,1,0,1
5063,2001,0,0,18,0,0,0,1,0,1
5063,2002,0,0,19,0,0,0,1,0,1
5063,2003,0,0,20,0,0,0,1,0,1
5069,1998,0,1,14,1,0,0,0,1,0
5069,1999,0,1,15,1,0,0,1,1,0
5069,2000,0,1,16,1,0,0,0,1,0
5069,2001,0,1,17,1,0,0,1,1,0
5069,2002,0,1,18,1,0,0,1,1,0
5069,2003,0,1,19,1,0,0,1,1,0
5070,1998,0,0,14,0,1,0,0,1,0
5070,1999,0,0,15,0,1,0,1,1,0
5070,2000,0,0,16,0,1,0,1,1,0
5070,2001,0,0,17,0,1,0,1,1,0
5070,2002,0,0,18,0,1,0,1,0,0
5070,2003,1,0,19,0,1,0,1,0,0
5075,1998,0,1,15,0,0,0,0,1,0
5075,1999,0,1,16,0,0,0,0,1,0
5075,2000,0,1,17,0,0,0,1,1,0
5075,2001,0,1,18,0,0,0,1,1,0
5075,2002,0,1,19,0,0,0,1,1,0
5075,2003,1,1,20,0,0,0,1,1,0
5077,1998,1,0,15,0,0,0,0,1,1
5077,1999,0,0,16,0,0,0,1,1,1
5077,2000,0,0,17,0,0,0,1,1,1
5077,2001,0,0,18,0,0,0,1,0,1
5077,2002,0,0,19,0,0,0,1,0,1
5077,2003,0,0,20,0,0,0,1,1,1
5084,1998,0,0,16,0,0,0,1,1,0
5084,1999,0,0,17,0,0,0,1,1,0
5084,2000,0,0,18,0,0,0,1,1,0
5084,2001,0,0,19,0,0,0,1,1,0
5084,2002,0,0,20,0,0,0,1,1,0
5084,2003,0,0,21,0,0,0,1,1,0
5091,1998,0,1,14,0,0,0,0,1,0
5091,1999,0,1,15,0,0,0,0,1,0
5091,2000,0,1,16,0,0,0,0,1,0
5091,2001,0,1,17,0,0,0,1,1,0
5091,2002,0,1,18,0,0,0,1,1,0
5091,2003,0,1,19,0,0,0,1,1,0
5095,1998,0,1,14,0,0,0,0,1,0
5095,1999,0,1,15,0,0,0,0,1,0
5095,2000,0,1,16,0,0,0,0,1,0
5095,2001,0,1,17,0,0,0,1,1,0
5095,2002,0,1,18,0,0,0,1,1,0
5095,2003,0,1,19,0,0,0,1,1,0
5096,1998,0,1,15,0,0,0,0,1,0
5096,1999,0,1,16,0,0,0,1,1,0
5096,2000,0,1,17,0,0,0,1,1,0
5096,2001,0,1,18,0,0,0,0,1,0
5096,2002,0,1,19,0,0,0,1,1,0
5096,2003,0,1,20,0,0,1,0,1,0
5098,1998,0,1,15,0,0,0,1,1,0
5098,1999,0,1,16,0,0,0,1,1,0
5098,2000,0,1,17,0,0,0,1,1,0
5098,2001,0,1,18,0,0,0,0,1,0
5098,2002,0,1,19,0,0,0,1,1,0
5098,2003,0,1,20,0,0,0,1,1,0
5099,1998,0,1,17,0,0,0,0,1,0
5099,1999,0,1,18,0,0,0,0,0,0
5099,2000,0,1,19,0,0,0,1,0,0
5099,2001,0,1,20,0,0,0,1,0,0
5099,2002,0,1,21,0,0,0,1,0,0
5099,2003,0,1,22,0,0,0,1,0,0
5100,1998,0,0,16,0,0,0,1,1,0
5100,1999,0,0,17,0,0,0,0,1,1
5100,2000,0,0,18,0,0,0,1,1,1
5100,2001,0,0,19,0,0,0,1,1,1
5100,2002,0,0,20,0,0,0,1,1,1
5100,2003,0,0,21,0,0,0,1,1,1
5102,1998,0,0,18,0,1,0,1,0,0
5102,1999,0,0,19,0,1,0,1,1,0
5102,2000,0,0,20,0,1,1,1,0,0
5102,2001,0,0,21,0,1,1,1,1,0
5102,2002,0,0,22,0,1,1,1,0,0
5102,2003,0,0,23,0,1,1,1,0,0
5108,1998,0,0,16,0,0,0,1,1,0
5108,1999,1,0,17,0,0,0,1,1,0
5108,2000,1,0,18,0,0,0,1,1,0
5108,2001,0,0,19,0,0,0,1,1,0
5108,2002,0,0,20,0,0,0,1,0,0
5108,2003,0,0,21,0,0,0,1,0,0
5110,1998,0,0,14,0,0,0,0,1,0
5110,1999,0,0,15,0,0,0,0,1,0
5110,2000,0,0,16,0,0,0,1,1,0
5110,2001,0,0,17,0,0,0,1,1,0
5110,2002,0,0,18,0,0,0,1,1,0
5110,2003,0,0,19,0,0,0,1,1,0
5113,1998,0,1,14,0,0,0,0,1,0
5113,1999,0,1,15,0,0,0,0,1,0
5113,2000,0,1,16,0,0,0,0,1,0
5113,2001,1,1,17,0,0,1,0,1,1
5113,2002,1,1,18,0,0,1,1,0,1
5113,2003,1,1,19,0,0,1,1,0,1
5122,1998,1,0,15,0,0,0,0,1,0
5122,1999,1,0,16,0,0,0,0,0,0
5122,2000,0,0,17,0,0,0,1,0,0
5122,2001,0,0,18,0,0,0,1,0,0
5122,2002,0,0,19,0,0,0,1,0,0
5122,2003,0,0,20,0,0,0,1,0,0
5124,1998,1,0,17,0,0,1,1,1,0
5124,1999,0,0,18,0,0,1,1,1,0
5124,2000,0,0,19,0,0,1,1,0,0
5124,2001,0,0,20,0,0,1,1,0,0
5124,2002,0,0,21,0,0,1,0,0,0
5124,2003,0,0,22,0,0,1,1,0,0
5125,1998,0,1,15,0,0,1,0,1,0
5125,1999,0,1,16,0,0,1,0,1,0
5125,2000,1,1,17,0,0,1,1,1,0
5125,2001,1,1,18,0,0,1,1,1,0
5125,2002,0,1,19,0,0,1,1,0,0
5125,2003,0,1,20,0,0,1,1,0,0
5126,1998,1,1,14,1,0,0,0,1,0
5126,1999,0,1,15,1,0,0,0,1,0
5126,2000,0,1,16,1,0,0,1,1,1
5126,2001,0,1,17,1,0,0,0,1,1
5126,2002,0,1,18,1,0,0,1,0,1
5126,2003,0,1,19,1,0,0,1,0,1
5128,1998,0,1,15,0,0,0,0,1,0
5128,1999,0,1,16,0,0,0,0,1,0
5128,2000,0,1,17,0,0,0,1,1,0
5128,2001,0,1,18,0,0,0,1,1,0
5128,2002,0,1,19,0,0,0,1,1,0
5128,2003,0,1,20,0,0,0,0,1,0
5134,1998,0,0,14,0,0,0,0,1,0
5134,1999,0,0,15,0,0,0,1,0,0
5134,2000,1,0,16,0,0,1,1,0,0
5134,2001,0,0,17,0,0,1,0,0,0
5134,2002,0,0,18,0,0,1,0,0,0
5134,2003,0,0,19,0,0,1,0,0,0
5135,1998,0,0,16,0,0,0,1,1,0
5135,1999,0,0,17,0,0,1,1,1,0
5135,2000,0,0,18,0,0,1,1,1,0
5135,2001,1,0,19,0,0,1,1,0,0
5135,2002,0,0,20,0,0,1,1,0,0
5135,2003,0,0,21,0,0,1,1,1,0
5136,1998,0,0,15,1,0,0,0,1,1
5136,1999,0,0,16,1,0,0,1,1,1
5136,2000,0,0,17,1,0,0,1,1,1
5136,2001,0,0,18,1,0,0,1,1,1
5136,2002,0,0,19,1,0,0,0,1,1
5136,2003,0,0,20,1,0,0,1,1,1
5143,1998,0,1,14,0,0,0,0,1,0
5143,1999,0,1,15,0,0,0,0,1,0
5143,2000,0,1,16,0,0,0,0,1,0
5143,2001,0,1,17,0,0,0,1,1,0
5143,2002,0,1,18,0,0,0,1,1,0
5143,2003,0,1,19,0,0,0,1,1,0
5145,1998,0,0,16,0,0,0,0,1,0
5145,1999,0,0,17,0,0,0,0,1,0
5145,2000,0,0,18,0,0,0,1,1,0
5145,2001,0,0,19,0,0,0,1,0,0
5145,2002,0,0,20,0,0,0,1,0,0
5145,2003,0,0,21,0,0,0,1,0,0
5149,1998,0,1,17,0,0,0,1,1,0
5149,1999,0,1,18,0,0,0,1,0,0
5149,2000,0,1,19,0,0,0,1,0,0
5149,2001,0,1,20,0,0,0,1,0,0
5149,2002,0,1,21,0,0,0,1,0,0
5149,2003,0,1,22,0,0,0,0,0,0
5151,1998,0,1,14,0,0,0,0,1,0
5151,1999,0,1,15,0,0,0,0,1,0
5151,2000,0,1,16,0,0,0,0,1,0
5151,2001,0,1,17,0,0,0,0,1,0
5151,2002,0,1,18,0,0,0,1,1,0
5151,2003,0,1,19,0,0,0,1,1,0
5155,1998,0,0,15,0,0,0,1,1,0
5155,1999,0,0,16,0,0,0,1,1,0
5155,2000,0,0,17,0,0,0,1,1,0
5155,2001,0,0,18,0,0,0,1,1,0
5155,2002,0,0,19,0,0,0,1,0,0
5155,2003,0,0,20,0,0,0,0,0,0
5156,1998,0,0,14,0,0,0,0,1,0
5156,1999,0,0,15,0,0,0,1,1,0
5156,2000,0,0,16,0,0,0,1,1,0
5156,2001,0,0,17,0,0,0,1,1,0
5156,2002,0,0,18,0,0,0,1,1,0
5156,2003,0,0,19,0,0,0,0,0,0
5171,1998,0,1,15,0,0,0,0,1,0
5171,1999,0,1,16,0,0,0,0,1,0
5171,2000,0,1,17,0,0,0,0,1,0
5171,2001,0,1,18,0,0,0,1,1,0
5171,2002,0,1,19,0,0,0,1,1,0
5171,2003,0,1,20,0,0,0,0,1,0
5174,1998,0,0,14,0,0,0,0,1,0
5174,1999,0,0,15,0,0,0,0,1,0
5174,2000,0,0,16,0,0,0,0,1,0
5174,2001,0,0,17,0,0,1,0,1,0
5174,2002,0,0,18,0,0,1,1,1,0
5174,2003,0,0,19,0,0,1,1,1,0
5177,1998,1,1,17,0,1,0,0,1,0
5177,1999,1,1,18,0,1,0,0,1,0
5177,2000,1,1,19,0,1,0,1,1,0
5177,2001,0,1,20,0,1,0,1,0,0
5177,2002,0,1,21,0,1,0,1,0,0
5177,2003,0,1,22,0,1,0,1,1,0
5179,1998,0,1,15,0,0,1,0,1,0
5179,1999,0,1,16,0,0,1,1,1,0
5179,2000,0,1,17,0,0,1,1,1,0
5179,2001,0,1,18,0,0,1,1,1,0
5179,2002,0,1,19,0,0,1,1,1,0
5179,2003,0,1,20,0,0,1,1,1,0
5180,1998,0,0,18,0,0,1,1,1,0
5180,1999,0,0,19,0,0,1,1,1,0
5180,2000,0,0,20,0,0,1,1,1,0
5180,2001,0,0,21,0,0,1,1,1,0
5180,2002,0,0,22,0,0,1,1,1,0
5180,2003,0,0,23,0,0,1,1,0,0
5185,1998,0,1,16,0,0,1,1,1,0
5185,1999,0,1,17,0,0,1,1,1,0
5185,2000,0,1,18,0,0,1,1,1,0
5185,2001,0,1,19,0,0,1,1,0,0
5185,2002,0,1,20,0,0,1,1,0,0
5185,2003,0,1,21,0,0,1,1,0,0
5187,1998,0,1,15,0,0,1,1,1,0
5187,1999,0,1,16,0,0,1,1,1,0
5187,2000,0,1,17,0,0,1,1,1,0
5187,2001,0,1,18,0,0,1,1,1,0
5187,2002,0,1,19,0,0,1,1,1,0
5187,2003,0,1,20,0,0,1,1,1,0
5188,1998,1,0,15,0,0,1,1,1,0
5188,1999,0,0,16,0,0,1,1,1,0
5188,2000,1,0,17,0,0,1,1,1,0
5188,2001,0,0,18,0,0,1,1,1,0
5188,2002,0,0,19,0,0,1,1,1,0
5188,2003,1,0,20,0,0,1,1,1,0
5195,1998,0,1,16,0,0,1,0,1,0
5195,1999,0,1,17,0,0,1,1,1,0
5195,2000,0,1,18,0,0,1,1,1,0
5195,2001,0,1,19,0,0,1,1,1,0
5195,2002,0,1,20,0,0,1,1,1,0
5195,2003,0,1,21,0,0,1,1,1,0
5198,1998,0,1,14,0,0,1,0,1,0
5198,1999,0,1,15,0,0,1,1,1,0
5198,2000,0,1,16,0,0,1,1,1,0
5198,2001,0,1,17,0,0,1,1,1,0
5198,2002,0,1,18,0,0,1,1,1,0
5198,2003,0,1,19,0,0,1,1,1,0
5203,1998,1,1,18,0,0,1,1,1,0
5203,1999,1,1,19,0,0,1,1,1,0
5203,2000,0,1,20,0,0,1,1,1,0
5203,2001,0,1,21,0,0,1,1,1,0
5203,2002,0,1,22,0,0,1,1,1,0
5203,2003,0,1,23,0,0,1,1,1,0
5206,1998,0,1,15,0,0,1,1,1,0
5206,1999,0,1,16,0,0,1,0,1,0
5206,2000,0,1,17,0,0,1,1,1,0
5206,2001,0,1,18,0,0,1,1,1,0
5206,2002,0,1,19,0,0,1,1,1,0
5206,2003,0,1,20,0,0,1,1,1,0
5211,1998,1,0,14,0,0,1,0,1,1
5211,1999,0,0,15,0,0,1,1,1,1
5211,2000,0,0,16,0,0,1,1,1,1
5211,2001,0,0,17,0,0,1,1,1,1
5211,2002,0,0,18,0,0,1,1,1,1
5211,2003,0,0,19,0,0,1,1,0,1
5213,1998,0,0,14,0,0,1,0,1,0
5213,1999,0,0,15,0,0,1,0,1,0
5213,2000,0,0,16,0,0,1,1,1,0
5213,2001,0,0,17,0,0,1,1,1,0
5213,2002,0,0,18,0,0,1,1,0,0
5213,2003,0,0,19,0,0,1,1,0,0
5214,1998,0,0,15,0,0,1,0,1,0
5214,1999,0,0,16,0,0,1,1,1,0
5214,2000,0,0,17,0,0,1,1,1,0
5214,2001,0,0,18,0,0,1,1,0,0
5214,2002,0,0,19,0,0,1,1,0,0
5214,2003,0,0,20,0,0,1,1,0,0
5221,1998,0,1,15,0,0,1,0,1,0
5221,1999,0,1,16,0,0,1,1,1,0
5221,2000,0,1,17,0,0,1,1,1,0
5221,2001,0,1,18,0,0,1,1,1,0
5221,2002,0,1,19,0,0,1,1,1,0
5221,2003,0,1,20,0,0,1,1,1,0
5228,1998,1,1,15,0,0,1,1,1,1
5228,1999,0,1,16,0,0,1,1,1,1
5228,2000,0,1,17,0,0,1,0,1,1
5228,2001,0,1,18,0,0,1,1,0,1
5228,2002,0,1,19,0,0,1,0,0,1
5228,2003,0,1,20,0,0,1,0,0,1
5234,1998,1,0,14,0,0,0,0,1,0
5234,1999,0,0,15,0,0,0,1,1,0
5234,2000,0,0,16,0,0,0,1,1,0
5234,2001,0,0,17,0,0,0,1,1,0
5234,2002,0,0,18,0,0,0,1,1,0
5234,2003,0,0,19,0,0,0,1,0,0
5238,1998,0,0,14,0,0,0,1,1,0
5238,1999,0,0,15,0,0,0,1,1,0
5238,2000,0,0,16,0,0,0,1,1,0
5238,2001,1,0,17,0,0,0,1,1,0
5238,2002,1,0,18,0,0,0,1,1,0
5238,2003,0,0,19,0,0,0,1,1,0
5239,1998,0,1,14,0,0,0,0,1,1
5239,1999,0,1,15,0,0,0,1,1,1
5239,2000,0,1,16,0,0,0,1,1,1
5239,2001,0,1,17,0,0,0,1,1,1
5239,2002,0,1,18,0,0,0,1,1,1
5239,2003,0,1,19,0,0,0,1,1,1
5246,1998,0,0,14,0,0,0,0,1,0
5246,1999,0,0,15,0,0,0,0,1,0
5246,2000,0,0,16,0,0,0,0,1,0
5246,2001,0,0,17,0,0,0,0,1,0
5246,2002,0,0,18,0,0,0,1,1,0
5246,2003,0,0,19,0,0,0,1,1,0
5247,1998,0,1,15,0,0,0,1,1,0
5247,1999,0,1,16,0,0,0,1,1,0
5247,2000,0,1,17,0,0,0,1,1,0
5247,2001,0,1,18,0,0,0,1,1,0
5247,2002,0,1,19,0,0,0,1,1,0
5247,2003,0,1,20,0,0,0,1,1,0
5256,1998,0,1,14,0,0,0,0,1,0
5256,1999,1,1,15,0,0,0,0,1,0
5256,2000,0,1,16,0,0,0,0,1,1
5256,2001,0,1,17,0,0,0,0,1,1
5256,2002,0,1,18,0,0,0,1,0,1
5256,2003,0,1,19,0,0,0,1,0,1
5261,1998,1,1,14,0,0,0,1,1,0
5261,1999,0,1,15,0,0,0,1,1,0
5261,2000,0,1,16,0,0,0,1,1,0
5261,2001,0,1,17,0,0,0,1,1,0
5261,2002,0,1,18,0,0,0,1,0,0
5261,2003,0,1,19,0,0,0,1,0,0
5266,1998,0,0,14,0,0,0,1,1,1
5266,1999,1,0,15,0,0,0,1,1,1
5266,2000,0,0,16,0,0,0,1,1,1
5266,2001,0,0,17,0,0,0,1,1,1
5266,2002,0,0,18,0,0,0,1,0,0
5266,2003,0,0,19,0,0,0,1,0,0
5267,1998,0,1,17,0,0,0,1,1,0
5267,1999,0,1,18,0,0,0,1,1,0
5267,2000,0,1,19,0,0,0,1,1,0
5267,2001,0,1,20,0,0,0,1,1,0
5267,2002,0,1,21,0,0,0,1,1,0
5267,2003,0,1,22,0,0,0,1,1,1
5268,1998,1,0,15,0,0,0,1,1,0
5268,1999,1,0,16,0,0,0,1,1,0
5268,2000,0,0,17,0,0,0,1,1,0
5268,2001,1,0,18,0,0,0,1,1,0
5268,2002,0,0,19,0,0,0,1,1,0
5268,2003,0,0,20,0,0,0,1,1,1
5269,1998,0,1,16,0,0,0,1,1,0
5269,1999,0,1,17,0,0,0,1,1,0
5269,2000,0,1,18,0,0,0,1,1,0
5269,2001,0,1,19,0,0,0,1,1,0
5269,2002,0,1,20,0,0,0,1,1,0
5269,2003,0,1,21,0,0,0,1,1,0
5271,1998,0,0,17,0,0,0,1,1,0
5271,1999,0,0,18,0,0,0,1,0,0
5271,2000,0,0,19,0,0,0,1,0,0
5271,2001,0,0,20,0,0,0,1,0,0
5271,2002,0,0,21,0,0,0,1,0,0
5271,2003,0,0,22,0,0,0,1,0,0
5274,1998,0,1,17,0,0,0,1,1,0
5274,1999,0,1,18,0,0,0,1,1,0
5274,2000,0,1,19,0,0,0,1,1,0
5274,2001,0,1,20,0,0,0,1,1,0
5274,2002,0,1,21,0,0,0,1,1,0
5274,2003,0,1,22,0,0,0,1,1,0
5275,1998,0,0,18,0,0,0,1,1,0
5275,1999,1,0,19,0,0,0,1,1,0
5275,2000,1,0,20,0,0,0,1,1,0
5275,2001,1,0,21,0,0,0,1,1,0
5275,2002,0,0,22,0,0,0,1,1,0
5275,2003,0,0,23,0,0,0,1,1,0
5278,1998,0,0,16,0,0,0,1,1,0
5278,1999,0,0,17,0,0,0,1,1,0
5278,2000,0,0,18,0,0,0,1,1,0
5278,2001,0,0,19,0,0,0,1,0,0
5278,2002,0,0,20,0,0,0,1,0,0
5278,2003,0,0,21,0,0,0,1,0,0
5279,1998,0,0,18,0,0,0,1,1,0
5279,1999,0,0,19,0,0,0,1,1,0
5279,2000,0,0,20,0,0,0,1,1,0
5279,2001,0,0,21,0,0,0,1,1,0
5279,2002,0,0,22,0,0,0,1,1,0
5279,2003,0,0,23,0,0,0,1,0,0
5280,1998,0,1,16,0,0,0,0,1,0
5280,1999,0,1,17,0,0,0,1,1,0
5280,2000,0,1,18,0,0,0,1,1,0
5280,2001,0,1,19,0,0,0,1,1,0
5280,2002,0,1,20,0,0,0,1,1,0
5280,2003,0,1,21,0,0,0,1,1,0
5289,1998,0,1,14,0,0,0,0,1,0
5289,1999,0,1,15,0,0,1,0,1,1
5289,2000,0,1,16,0,0,1,1,1,1
5289,2001,0,1,17,0,0,1,1,1,1
5289,2002,0,1,18,0,0,1,1,1,1
5289,2003,0,1,19,0,0,1,1,1,1
5311,1998,0,1,18,0,0,0,1,0,0
5311,1999,0,1,19,0,0,0,1,1,0
5311,2000,0,1,20,0,0,0,1,1,0
5311,2001,0,1,21,0,0,0,1,1,0
5311,2002,0,1,22,0,0,0,1,1,0
5311,2003,0,1,23,0,0,0,1,0,0
5319,1998,0,1,17,0,0,0,1,1,0
5319,1999,0,1,18,0,0,0,1,1,0
5319,2000,0,1,19,0,0,0,0,1,0
5319,2001,0,1,20,0,0,0,0,0,0
5319,2002,0,1,21,0,0,0,1,0,0
5319,2003,0,1,22,0,0,0,1,0,0
5320,1998,0,1,16,0,0,0,1,1,0
5320,1999,0,1,17,0,0,0,1,1,0
5320,2000,0,1,18,0,0,0,1,1,0
5320,2001,0,1,19,0,0,0,1,0,0
5320,2002,0,1,20,0,0,0,1,1,0
5320,2003,0,1,21,0,0,0,1,1,0
5336,1998,0,0,17,0,0,0,1,1,1
5336,1999,0,0,18,0,0,0,1,1,1
5336,2000,0,0,19,0,0,0,1,0,1
5336,2001,1,0,20,0,0,1,1,0,1
5336,2002,0,0,21,0,0,0,1,0,1
5336,2003,0,0,22,0,0,0,1,0,1
5348,1998,0,0,14,0,0,0,0,1,0
5348,1999,0,0,15,0,0,0,1,1,0
5348,2000,0,0,16,0,0,0,1,1,0
5348,2001,0,0,17,0,0,0,1,1,0
5348,2002,0,0,18,0,0,0,1,1,0
5348,2003,0,0,19,0,0,0,1,1,0
5353,1998,0,0,16,0,0,0,1,1,0
5353,1999,1,0,17,0,0,0,1,1,0
5353,2000,1,0,18,0,0,0,1,0,0
5353,2001,1,0,19,0,0,0,1,0,0
5353,2002,0,0,20,0,0,0,1,0,0
5353,2003,0,0,21,0,0,0,1,1,0
5354,1998,0,0,15,0,0,0,0,1,0
5354,1999,1,0,16,0,0,0,1,1,0
5354,2000,1,0,17,0,0,0,1,1,0
5354,2001,0,0,18,0,0,0,1,1,0
5354,2002,1,0,19,0,0,0,1,0,0
5354,2003,0,0,20,0,0,0,1,1,0
5362,1998,0,0,17,0,0,0,0,1,0
5362,1999,0,0,18,0,0,0,1,1,0
5362,2000,0,0,19,0,0,0,1,0,0
5362,2001,0,0,20,0,0,0,1,0,0
